movieId,title_cast,director,runtime,budget,plot_keywords
90353,Logan South|Maria Bello|Michael Sheen|Kyle Gallner|Bruce French|Austin Nichols|Gregory H. Alpert|Deidrie Henry|Kelli Kirkland|David Lipper|Nigel Gibbs|Brooke Lyons|Michael Call|Alan Tudyk|Moon Bloodgood,Michael Armbruster,100.0,,topless female nudity|erect nipples|college|separation
90355,Perla Sanchez,Perla Sanchez,,"$560,000",labor|child labor|education|hispanic
90357,Peter Mullan|Archie Lal|Jag Sanghera|Mike Fearnley|Paul Conway|Lee Rufford|Olivia Colman|Samuel Bottomley|Sian Breckin|Paul Popplewell|Eddie Marsan|Robin Butler|Sally Carman|Ned Dennehy|Fiona Carnegie,Paddy Considine,92.0,,charity shop|beating|domestic violence|abuse
90359,Nadja Uhl|Christian Ulmen|Nika von Altenstadt|Wotan Wilke Möhring|Florian David Fitz|Mina Tander|Fritz Karl|Pasquale Aleardi|Jana Pallaske|Maxim Mehmet|Daniel Popat|Justus von Dohnányi|Til Schweiger|Liane Forestieri|Amon Robert Wendel,Simon Verhoeven,112.0,,follow up
90364,,,,,
90371,,,,,
90374,Elizabeth Olsen|Christopher Abbott|Brady Corbet|Hugh Dancy|Maria Dizzia|Julia Garner|John Hawkes|Louisa Krause|Sarah Paulson|Adam David Thompson|Allen McCullough|Lauren Molina|Louisa Braden Johnson|Tobias Segal|Gregg Burton,Sean Durkin,102.0,,cult|ptsd|religion|caught having sex
90376,Tilda Swinton|John C. Reilly|Ezra Miller|Jasper Newell|Rock Duer|Ashley Gerasimovich|Siobhan Fallon Hogan|Alex Manette|Kenneth Franklin|Leslie Lyles|Paul Diomede|Michael Campbell|J. Mallory McCree|Mark Elliot Wilson|James Chen,Lynne Ramsay,112.0,"$7,000,000",mental illness|boy|incommunicability|tragic event
90378,Joyce McKinney|Peter Tory|Troy Williams|Jackson Shaw|Kent Gavin|Jin Han Hong,Joyce McKinney,87.0,,mormon|sex scandal|scandal|rape accusation
90380,,,,,
90382,Ray Liotta|Christian Slater|Ving Rhames|Gisele Fraga|Sarah Ann Schultz|Michael Rodrick|Melora Walters|Chris LeBlanc|Raymond J. Barry|Serena Caryl|Trent A. Chastain|C.R. Clatworthy|Wes Deitrick|Cindy Dolenc|Alex Donnolo,Steve Anderson,92.0,,murder of a nude woman|female nudity|female star appears nude|female in a shower
90384,Nicholas Gonzalez|Matt Bushell|Keith David|Denis Arndt|Ben Cross|Bruce McGill|Peter Coyote|April Grace|Shane Edelman|Glenn Morshower|Eyal Podell|Mykel Shannon Jenkins|Michael Simpson|Kenneth Choi|Joseph Steven Yang,James Dodson,96.0,,time bomb|navy|vietnam war veteran|the white house
90397,,,,,
90403,Matthew Macfadyen|Milla Jovovich|Helen George|Christian Oliver|Luke Evans|Ray Stevenson|Til Schweiger|Markus Brandl|Orlando Bloom|Logan Lerman|Dexter Fletcher|Jane Perry|Mads Mikkelsen|Andy Gathergood|Susanne Wolff,Alex Litvak,110.0,"$75,000,000",murderess|zeppelin|love triangle|evildoer
90405,Justin Timberlake|Olivia Wilde|Shyloh Oostwald|Johnny Galecki|Colin McGurk|Will Harris|Michael William Freeman|Jesse Lee Soffer|Aaron Perilo|Nick Lashaway|Will Peltz|Ray Santiago|Matt Bomer|Zuleyka Silver|Laura Ashley Samuels,Andrew Niccol,109.0,"$40,000,000",dystopia|immortality|class differences|social commentary
90413,Emily Watson|Aisling Loftus|Stuart Wolfenden|Lorraine Ashbourne|Federay Holmes|Richard Dillane|Molly Windsor|Harvey Scrimshaw|Tammy Wakefield|Alastair G. Cumming|Kate Rutter|Hugo Weaving|Marg Downey|Geoff Revell|Chrissie Page,Rona Munro,105.0,"$4,500,000",child abuse|australia|deportation|based on true story
90419,Richard Berry|Patrick Timsit|Pascal Elbé|Virginie Ledoyen|Laurent Paolini|Michel Aumont|Cédric Chevalme|Laurie Lefret|José Paul|Stéphane Bierry|Mathieu Busson|Jérémie Covillault|Samuel Dupuy|Philippe Beglia|Sandra Moreno,Francis Veber,95.0,,vomiting|hotel|rifle|photographer
90421,Sam Riley|Andrea Riseborough|Helen Mirren|John Hurt|Phil Davis|Nonso Anozie|Craig Parkinson|Andy Serkis|Sean Harris|Geoff Bell|Steven Robertson|Maurice Roëves|Steve Evets|Francis Magee|Adrian Schiller,Rowan Joffe,111.0,"$12,000,000",prayer|spiv|waitress|gang
90424,,,,,
90426,Jamie Chung|Rosamund Pike|Dylan McDermott|Shannen Doherty|Zoe Saldana|Nick Stahl|Robert Hoffman|Paz Vega|Peter Macdissi|Anson Mount|Emily Meade|Lake Bell|Tiara McKinney|Adriana Barraza|Jake Austin Walker,Christopher Landon,105.0,"$5,000,000",reference to spongebob squarepants|nanny|kangaroo court|rape victim
90428,Anna Paquin|J. Smith-Cameron|Mark Ruffalo|Jeannie Berlin|Jean Reno|Sarah Steele|John Gallagher Jr.|Cyrus Hernstadt|Allison Janney|Kieran Culkin|Matt Damon|Stephen Adly Guirgis|Betsy Aidem|Adam Rose|Nick Grodin,Kenneth Lonergan,150.0,"$14,000,000",psychological drama|psychological|adolescent|dog
90430,Jodie Foster|Kate Winslet|Christoph Waltz|John C. Reilly|Elvis Polanski|Eliot Berger|Joseph Rezwin|Nathan Rippy|Tanya Lopert|Julie Adams,Yasmina Reza,80.0,"$25,000,000",single set production|small cast|black pantyhose|female stockinged legs
90432,Heikki Kinnunen|Antti Litja|Kirsti Kemppainen|Esko Nikkari|Kari Sorvali|Esko Pesonen|Armi Pohjansaro|Martti Tschokkinen|Olavi Ahonen|Miitta Sorvali|Eeva Eloranta|Aapo Vilhunen|Matti Pellonpää|Martti Kainulainen|Lena Labart,Antti Litja,180.0,,influenza|tv mini series|epidemic
90434,Jean-Claude Van Damme|Scott Adkins|Ivan Kaye|Valentin Teodosiu|Alin Panc|Kevin Chapman|Serban Celea|Michael Higgs|Kris Van Damme|Marija Karan|Bianca Brigitte VanDamme|Andrew French|Attila C. Arpa|Marioara Sterian|George Remes,Aaron Rahsaan Thomas,101.0,"$8,000,000",bare breasts|topless female nudity|bouncing breasts|sadism
90439,Kevin Spacey|Paul Bettany|Jeremy Irons|Zachary Quinto|Penn Badgley|Simon Baker|Mary McDonnell|Demi Moore|Stanley Tucci|Aasif Mandvi|Ashley Williams|Susan Blackwell|Maria Dizzia|Jimmy Palumbo|Al Sapienza,J.C. Chandor,107.0,"$3,500,000",financial crisis|financial disaster|capital management|investment fraud
90453,,,,,
90458,,,,,
90460,,,,,
90462,Dick Proenneke,,,,
90466,,,,,
90469,Lauren Bittner|Christopher Nicholas Smith|Chloe Csengery|Jessica Tyler Brown|Hallie Foote|Dustin Ingram|Johanna Braddy|Katie Featherston|Brian Boland|Sprague Grayden|William Juan Prieto|Jackson Xenia Prieto|Paitoon Cheng|Eddie Medrano|Rebecca Delgado Smith,Ariel Schulman,83.0,"$5,000,000",looking at oneself in a mirror|no music|younger version of character|1980s
90471,Chris Evans|Mark Kassen|Marshall Bell|Brett Cullen|Jesse L. Martin|Vinessa Shaw|Roxanna Hope Radja|Michael Biehn|Kate Burton|Erinn Allison|Tess Parker|Justin Anderson|Jack Lee|Brittney Karbowski|Mark Lanier,Mark Kassen,100.0,,based on real person|man|lawyer|needle
90474,Karin Viard|JoeyStarr|Marina Foïs|Nicolas Duvauchelle|Maïwenn|Riccardo Scamarcio|Karole Rocher|Emmanuelle Bercot|Frédéric Pierrot|Arnaud Henriet|Naidra Ayadi|Jérémie Elkaïm|Wladimir Yordanoff|Laurent Bateau|Carole Franck,Maïwenn,127.0,,title directed by female|ignorance|police|photographer
90476,Kate Hudson|Gael García Bernal|Kathy Bates|Lucy Punch|Romany Malco|Rosemarie DeWitt|Whoopi Goldberg|Treat Williams|Steven Weber|Peter Dinklage|Alan Dale|Jason Davis|Bailey Bass|Charlotte Bass|Brett Rice,Gren Wells,,,depiction of god|afterlife|cool|mexican actor playing american character
90478,Cristin Milioti|Mark Rendall|Ali Liebert|Kevin McDonald|Sheila McCarthy|Will Sasso|Emily Holmes|Patrick Gilmore|Eugene Lipinski|Linda Uyrehara Hoffman|Don Thompson|Luke Camilleri|John Hainsworth|Nick Cheply|Bethany Brown,Ken Chubb,88.0,,sex from behind|blindfolded while having sex|lactating breast|sexual surrogate
90488,,,,,
90493,,,,,
90495,,,,,
90497,Miren Amuriza|John Miles Foley|Maialen Lujanbio|Jon Sarasua|Joseba Zulaika,Asier Altuna,,,
90514,,,,,
90522,Roger Barclay|Eric Carte|Rowan Atkinson|Togo Igawa|Eleanor Wyld|Mandi Sidhu|Margaret Clunie|Gillian Anderson|Rosamund Pike|Dominic West|Tim McInnerny|Mariella Frostrup|Daniel Kaluuya|Miles Jupp|Pik Sen Lim,Hamish McColl,101.0,"$45,000,000",based on commercial|murderess|men's room|fainting man
90524,Jake Andolina|Oriah Acima Andrews|Ken Arnold|Maria Bello|Steve Blass|Derek Burnell|Benjamin J. Cain Jr.|Holly Scott Cavanaugh|Radick Cembrzynski|Richard Cetrone|Mike Clark|Lily Collins|Jack Erdie|Rita Gregory|Tim Griffin,Shawn Christensen,106.0,"$35,000,000",teenager|on the run|visiting mother's grave|pittsburgh pennsylvania
90526,Daniel Wu|John Woo|Yun-Fat Chow|Bingbing Fan|Angelababy|Andy Lau|Shengyi Huang|Xun Zhou|Yang Yang|Kun Chen|Leehom Wang|Simon Yam|Chao Deng|Tao Liu|Nick Cheung,Jianxin Huang,,,people's republic of china|chinese history|republican era china|communist party
90528,Sean Penn|Olwen Fouéré|Eve Hewson|Johnny Ward|Sam Keeley|Danielle O'Brien|Margaret O'Reilly|Frances McDormand|Mairin O'Donovan|Simon Delaney|Jer O'Leary|Master Deng|Jane Myers|Heather Fedyk|Iris Frank,Paolo Sorrentino,118.0,"EUR25,000,000",batman character|post punk|humiliation|rock
90531,Michael Fassbender|Lucy Walters|Mari-Ange Ramirez|James Badge Dale|Nicole Beharie|Alex Manette|Hannah Ware|Elizabeth Masucci|Rachel Farrar|Loren Omer|Carey Mulligan|Lauren Tyrrell|Marta Milans|Jake Siciliano|Robert Montano,Steve McQueen,101.0,"$6,500,000",sex addict|sex addiction|female nudity|masturbating in a shower
90533,,,,,
90535,,,,,
90537,,,,,
90543,Serafina Bathrick|Ted Brady|Barbara Frankel|Rick Goodwin|Bette Gordon|Michael S. O'Brien|Harvey Taylor|Tim Welsh|Paddy Whannel,James Benning,81.0,,avant garde|montage|experimental film|art film
90545,,,,,
90547,Lizzie Brocheré|Arthur Dupont|Guillaume Baché|Pierre Perrier|Nicolas Nollet|Valérie Mairesse|Karl E. Landler|Matthieu Boujenah|Jean-Christophe Bouvet|Pierre Beziers|Antoine Coesens|Guillaume Gouix|Claude Lecat|Stéphane Dauch|Marion Donon,Pascal Arnold,95.0,"EUR1,400,000",nude sunbathing|female frontal nudity|orgy|fellatio
90549,Nick Cannon|Matt Sigloch|Dotan Baer|Justin Diedolf|Renzo Fidani|Wade Harlan|Robert T. Parker|Dominique Valdez|Melonie Diaz|Danielle Barbosa|Gaby Medina|Anthony Medina|Matt O'Leary|Arika Gluck|Tom Sizemore,Eric Schmid,90.0,,thanksgiving|lawn mowing|mini mart|climbing billboard platform
90552,Nieve de Medina|Montse Mostaza|Alejandra Lorenzo|Mariana Cordero|Asunción Díaz|Lourdes Bartolomé|Rocío Calvo|Elena de Frutos|Paloma Ruiz de Alda|Sonia Jávaga|Patricia García Méndez|Marta Nieto|África Luca de Tena|María Martínez|José María Rueda,Narciso Ibáñez Serrador,,,abortion|anti abortion|1970s|woman in a bubble bath
90554,Mary Stuart Masterson|Jena Malone|Karl Geary|Delroy Lindo|Monica Hart|D.B. Sweeney|Gina Nagy|Tina Marie Goff|Sean G. Griffin|John Considine|Bob Morrisey|Kevin Phillip|Ron Otis|William Salyers|Leslie Do Qui,Michael Miner,111.0,,big sister|kid sister|death of sister|limp
90556,,,,,
90559,Rick Kirkham|Tom Brokaw|James Brown|George Bush|Charles Dalaklis|Bill O'Reilly|Dan Rather,Matt Radecki,89.0,,video|drugs|alcohol abuse|new year's eve
90561,Agnes Kittelsen|Joachim Rafaelsen|Maibritt Saerens|Henrik Rafaelsen|Oskar Hernæs Brandsø|Ram Shihab Ebedy|Heine Totland|Hans Martin Austestad|Nils Christian Fossdal|Håkon Rasmussen|Mattis Myrland|Oslo Reiselivskor,Anne Sewitsky,,,gay husband|male full frontal nudity|male pubic hair|oral sex
90564,Youssouf Djaoro|Diouc Koma|Emile Abossolo M'bo|Hadje Fatime N'Goua|Marius Yelolo|Djénéba Koné|Heling Li|Rémadji Adèle Ngaradoumbaye|John Mbaiedoum|Sylvain Mbaikoubou|Abdou Boukar|Fatimé Nguenabaye|Gérard Ganda Mayoumbila|Mahamat Choukou|Tourgoudi Oumar,Mahamat-Saleh Haroun,92.0,,hotel|war effort|civil war|swimming champion
90566,Alejandro Trejo|Fernando Gómez Rovira|Daniel Muñoz|Elena Milea|Roberto Matamala|Juan Rodríguez|Maya Mora|Ivonne Becerra|Domingo Avila|Luis Catalán|Elsa Poblete|Daniel Alcaíno|Felipe Ortega|Eduardo Vargas|Edgardo Carvajal,Orlando Lübbert,90.0,,taxi|taxi driver|looking at the camera|infidelity
90568,Adrienne Barbeau|Nicholas Brendon|Siri Baruc|Richard Ziman|Cheyenne Casebier|Merwin Goldsmith|Susan Willis|Joseph McKenna|Ron Patrick|Alan Aisenberg|Robert Lopez,Sam Freeman,90.0,"$1,000,000",experiment|suicide|shotgun|homosexual
90570,,,,,
90572,Sang-kyung Kim|Yo-won Lee|Sung-Ki Ahn|Tae-won Kwon|Joon-Gi Lee|Jae-ho Song|Bong-gi Baek|Jong-hak Baek|Lee Chang-min|Jae-Hwan Choi|Hyo-Seob Eom|In-gi Jeong|Jeong-Ah Jeong|Cheol-gi Kim|Ji-hoon Kim,Hyeon Na,120.0,"$10,000,000",gwangju south korea|korean history
90574,Fernando Luján|Enrique Arreola|Ari Brickman|Juan Carlos Colombo|Enrique Cueva|Marina de Tavira|Max Kerlow|Verónica Langer|Martin LaSalle|Silvia Mariscal|Fermín Martínez|Juan Pablo Medina|Arantza Moreno|Vanya Moreno|Angelina Peláez,Mariana Chenillo,92.0,,photograph|funeral|suicide|f rated
90576,Anna Faris|Chris Evans|Ari Graynor|Blythe Danner|Ed Begley Jr.|Oliver Jackson-Cohen|Heather Burns|Eliza Coupe|Kate Simses|Tika Sumpter|Joel McHale|Jacquelyn Doucette|Chris Pratt|Denise Vasi|Sondra James,Karyn Bosnak,106.0,"$20,000,000",ex boyfriend|morning after|womanizer|fat suit
90578,Daniel Craig|Naomi Watts|Rachel Weisz|Elias Koteas|Marton Csokas|Taylor Geare|Claire Geare|Rachel G. Fox|Jane Alexander|Brian Murray|Bernadette Quigley|Sarah Gadon|Gregory Smith|Mark Wilson|David Huband,David Loucka,84.0,"$50,000,000",psychiatric hospital|real life sisters playing sisters|last day on the job|dead family
90592,Harry Bruton|Ray Carnay|Cody Curtis|Paul Darley|Glenn Elfman|Ginny Foster|Elaine Gallegos|Gordon Green|Gene Mauldin|Randy Niedzielski|Adelle Remz|Roger Sanger|Peter Scott|Dave Sheckler|Shirley Lang,Peter Richardson,107.0,,right to die|location in title|state in title|terminal illness
90594,Gustav Hofer|Luca Ragazzi|Frank Dabell|Veronica Pivetti|Paola Binetti|Rocco Buttiglione|Franco Grillini|Barbara Pollastrini|Cesare Salvi,Luca Ragazzi,85.0,,italy|senate|politician|gay
90596,,,,,
90598,,,,,
90600,Aksel Hennie|Synnøve Macody Lund|Nikolaj Coster-Waldau|Eivind Sander|Julie R. Ølgaard|Kyrre Haugen Sydness|Valentina Alexeeva|Reidar Sørensen|Nils Jørgen Kaalstad|Joachim Rafaelsen|Mats Mogeland|Gunnar Skramstad Johnsen|Lars Skramstad Johnsen|Signe Tynning|Nils Gunnar Lie,Ulf Ryberg,96.0,"NOK30,300,000",male star appears nude|killing a dog|painting|norway
90603,Bryan Cranston|Ben McKenzie|Eliza Dushku|Jon Polito|Alex Rocco|Katee Sackhoff|Sara Ballantine|Jeff Bennett|Steve Blum|Roark Critchlow|Grey Griffin|Robin Atkin Downes|Keith Ferguson|Michael Gough|Danny Jacobs,Lauren Montgomery,,"$3,500,000",batman character|bruce wayne character|james gordon character|gotham city
90605,Nathan English|Victor Garber|Andrew C. Isenberg|K.J. Linhein|Hans Mittermüller|Joachim Radkau|Callum Roberts,Cristina Trebbi,90.0,,
90609,,,,,
90617,Adrianna Biedrzynska|Maria Pakulnis|Jan Nowicki|Wojciech Malajkat|Marian Opania|Marek Walczewski|Danuta Szaflarska|Wlodzimierz Adamski|Ewa Kasprzyk|Andrzej Grabarczyk|Marek Frackowiak|Jan Pyjor|Artur Pontek|Kazimierz Orzechowski|Maciej Robakiewicz,Barbara Sass,,,sister|f rated|travel|thief
90620,Wei Zhao|Kun Chen|Jaycee Chan|Jiao Xu|Rongguang Yu|Jun Hu|Angel Liu|Vitas|Zhou Sun|Fuzhen Kang|Nicky Lee|Min Xu|Changsheng Liu|Lu Wang|Jing Yuan,Wei Dong,114.0,"$12,000,000",girl dressed as a boy|gender disguise|warrior|chinese
90622,Tom Belding|Royce Boswell|Michael Bourland|Stephen Bradford|Michael Brouillet|Isaac Cass|Josh Cass|Kathy Rose Center|David Dettmer|Jeffrey Frost|Trevor Lee Georgeson|Anne Griffin|Drew Johnson|Rita Lee|Austin Lincoln,Aaron James,90.0,"$1,000,000",
90624,Gerard Butler|Michelle Monaghan|Kathy Baker|Michael Shannon|Ryann Campos|Madeline Carroll|Souleymane Sy Savane|Grant R. Krause|Reavis Graham|Peter Carey|Barbara Coven|Misty Mills|Nicole Dupre Sobchack|Sidi Henderson|Mike Litaker,Marc Forster,129.0,"$30,000,000",sudanese|murder of a child|child uses a gun|child
90630,Jennifer Siebel Newsom|Jean Kilbourne|Jim Steyer|Katie Couric|Margaret Cho|M. Gigi Durham|Jennifer Pozner|Caroline Heldman|Pat Mitchell|Gavin Newsom|Gloria Steinem|Jennifer Lawless|Cory Booker|Condoleezza Rice|Dolores Huerta,Kimberlee Acquaro,,"$750,000",women's issues|woman|media|f rated
90632,Christopher Gorham|Arielle Kebbel|Nelson Franklin|Evan Jones|Kip Pardue|Kali Hawk|Ralph Williams|Chris Parnell|Frank Zieger|Julie Glander|Steve Abdo|Nick Parisho|Ethan Gorham|Carrie Royce Fisk|Matt Lockwood,Christopher Farah,105.0,"$2,000,000",trivia|beer|bar|pub trivia
90634,,,,,
90645,Rhys Ifans|Vanessa Redgrave|Sebastian Armesto|Rafe Spall|David Thewlis|Edward Hogg|Xavier Samuel|Sam Reid|Jamie Campbell Bower|Joely Richardson|Paolo De Vita|Trystan Gravelle|Robert Emms|Tony Way|Julian Bleach,John Orloff,130.0,"$30,000,000",conspiracy theory|william shakespeare character|elizabeth i character|historical fiction
90647,Antonio Banderas|Salma Hayek|Zach Galifianakis|Billy Bob Thornton|Amy Sedaris|Constance Marie|Guillermo del Toro|Mike Mitchell|Rich Dietl|Ryan Crego|Tom Wheeler|Conrad Vernon|Tom McGrath|Bob Joles|Latifa Ouaou,Tom Wheeler,90.0,"$130,000,000",anthropomorphic animal|origin of hero|action hero|action heroine
90649,Rhys Ifans|Chloë Sevigny|David Thewlis|Luis Tosar|Crispin Glover|Omid Djalili|Christian McKay|Elsa Pataky|Jack Huston|Jamie Harris|Sara Sugarman|William Thomas|Andrew Tiernan|Kinsey Packard|Ania Sowinski,Bernard Rose,121.0,,bikini|stoner comedy|cool|drugs
90651,Tiina Weckström|Hannu-Pekka Björkman|Matleena Kuusniemi|Maria Heiskanen|Antti Litja|Pirkka-Pekka Petelius|Svante Martin|Petri Manninen|Marjaana Maijala|Lilga Kovanko|Kaija Pakarinen|Sampo Sarkola|Maria Sid|Irina Bova|Wanda Dubiel,Juha Wuolijoki,82.0,"EUR1,730,000",divorce|husband wife relationship|women in society|finnish security police
90653,,,,,
90662,Toby Kebbell|Adi Bielski|Tony Curran|Ashley Thomas|Tom Brooke|Ivanno Jeremiah|Brian Cox|Mem Ferda|Eboseta Ayemere|Brendon Read|Selva Rasalingam|Christopher Peter Smith|Conrad Peters|Steve Weston|Adrian Bouchet,Matthew Hope,98.0,"GBP2,100,000",man tied up|conspiracy|gang|drugs
90664,,,,,
90666,David Cross|Caleigh White|Campbell Scott|Alex Kingston|Izabella Miko|Lizzy Caplan|Devin Barry|Holly Reiser|Alexandra Safford|Alayna Corrick|Duane Clark|Randall Hastings|Nora Kirkpatrick|Nash Garrison|Patrick Graves,Gary Walkow,79.0,,couch|college|sexual tension|computer
90668,Gérard Depardieu|Guillaume Depardieu|Sylvie Testud|Julien Boisselier|Noémie Kocher|Hiam Abbass|Frédéric Polier|Pierre-Alexandre Crevaux|Pippa Schallier|Johanna Mohs|Jacques Frantz|Sten Eirik|Karina Aktouf|Roberto Bestazzoni|Manuela Biedermann,Pascal Barollier,103.0,,female nudity|topless female nudity
90671,,,,,
90673,,,,,
90683,Randy Quaid|Shane Johnson|Josh Hammond|Jason Dohring|Kiersten Warren|Adam Vernier|Taylor Stanley|Kelly Mullis|Robert Clunis|Marilyn Silva|Karl Johnson|Richard Deutsch|Christopher Gilbertson|Shannon Holzer|Jeremy Fry,John Murlowski,,,dark road|forest|car chase|snow
90690,Birthe Wingren|Nicke Lignell|Peter Kanerva|Ylva Ekblad|Irina Björklund|André Wickström|Pekka Strang|Joanna Wingren|Jonte Wingren|Tyra Wingren|Peter Snickars|Guy Rosenholm|Håkan Omars|Göran Forsmark|Johan Fagerudd,Erik Norberg,120.0,"EUR2,800,000",cancer|old love|independent woman|fatherless son
90693,David Saunders|Roger De Vlaeminck|Marc Demeyer|Freddy Maertens|Eddy Merckx|Ole Ritter,Jørgen Leth,,,bicycle|roubaix flanders
90697,,,,,
90700,Al Franken|Franni Bryson|Katherine Lanpher|Billy Kimball|Ben Wikler|Tim Bradley|Ayo Griffin|Rob Mackey|Jim Norton|Chris Rosen|Kate Sullivan|Gabrielle Zuckerman|William J. Bennett|Neal Boortz|George W. Bush,Nick Doob,,"$1,000,000",political satire|wisecrack humor|satire|political humor
90702,,,,,
90704,,,,,
90706,,,,,
90717,Ben Stiller|Eddie Murphy|Casey Affleck|Alan Alda|Matthew Broderick|Stephen McKinley Henderson|Judd Hirsch|Téa Leoni|Michael Peña|Gabourey Sidibe|Nina Arianda|Marcia Jean Kurtz|Juan Carlos Hernández|Harry O'Reilly|Peter Van Wagner,Adam Cooper,104.0,"$75,000,000",manager|fbi|high rise|heist
90719,Leonardo DiCaprio|Josh Hamilton|Geoff Pierson|Cheryl Lawson|Kaitlyn Dever|Brady Matthews|Gunner Wright|David A. Cooper|Ed Westwick|Naomi Watts|Kelly Lester|Jack Donner|Judi Dench|Dylan Burns|Jordan Bridges,Dustin Lance Black,137.0,"$35,000,000",gay relationship|american history|u.s. history|fbi
90730,Tim Matheson|Brooke Adams|Robert Rusler|Chris Demetral|Robert Hy Gorman|William Sanderson|Nicholas Sadler|Bentley Mitchum|Matt Nolan|Tasia Valenza|Chadd Nyerges|T. Max Graham|William Kuhlke|Duncan McLeod|Nancy McLoughlin,Stephen King,97.0,,evil|cigarette smoking|child murder|four word title
90738,Richard Gere|Topher Grace|Martin Sheen|Tamer Hassan|Stephen Moyer|Chris Marquette|Odette Annable|Stana Katic|Yuri Sardarov|Ivan Fedorov|Ed Kelly|Jeffrey Pierce|Lawrence Gilliard Jr.|Mike Kraft|Andy Manning,Michael Brandt,98.0,"$13,500,000",laptop|office|revelation|limousine
90741,Nikki Reed|Jonathan Tucker|Julie Gonzalo|Michael O'Keefe|Haviland Morris|Dennis Boutsikaris|Frank Whaley|Brooke Mayer|Alessa Neeck|Christopher Jon Martin|Patricia Lewis Browne|Billy Powell|Thomas Tripiciano|Nick Lang|Ferdinand Jay Smith,Nicholas DiBella,89.0,,photographer|murder|model|two word title
90744,,,,,
90746,Jamie Bell|Andy Serkis|Daniel Craig|Nick Frost|Simon Pegg|Daniel Mays|Gad Elmaleh|Toby Jones|Joe Starr|Enn Reitel|Mackenzie Crook|Tony Curran|Sonje Fortag|Cary Elwes|Phillip Rhys,Hergé,107.0,"$135,000,000",treasure|dog|ship|captain
90748,,,,,
90751,Al Pacino|Channing Tatum|James Ransone|Ray Liotta|Katie Holmes|Ursula Parker|Brian Gilbert|Tracy Morgan|Jake Cherry|Simone Joy Jones|Juliette Binoche|Lemon Andersen|Roger Guenveur Smith|Michael Rivera|Sean Cregan,Dito Montiel,90.0,"$15,000,000",man wears eyeglasses|letter|murder|housing project
